id,screen_name,user_id,time,link,text,source,account_type,party,chamber,name,emotion_label,emotion_score,emotion_group
1347290995361259520,repnikema,1345461797361504259,2021-01-07 21:16:19+00:00,https://www.twitter.com/RepNikema/statuses/1347290995361259520,"Thank you for this tribute. Yesterday showed how important it is to build and protect the “Beloved Community” Congressman Lewis envisioned. I am in Congress to do just that! While rioters shamefully destroyed this tribute to my brother John Lewis yesterday, let his words continue to echo in the halls of Congress and in our hearts. Let us always stand up, speak up, and speak out against injustice and for our democracy.",Twitter Web App,office,D,house,Nikema Williams,gratitude,0.9161759614944458,joy
1347274978761338896,repnikema,1345461797361504259,2021-01-07 20:12:40+00:00,https://www.twitter.com/RepNikema/statuses/1347274978761338896,"I would have never imagined I wouldn't be safe in the U.S. Capitol or any federal building. But thankfully, domestic terrorism cannot and will not stop the peaceful transfer of power, ensuring Joe Biden is the next POTUS.",Twitter Web App,office,D,house,Nikema Williams,gratitude,0.5512654781341553,joy
1347102232349708289,repnikema,1345461797361504259,2021-01-07 08:46:14+00:00,https://www.twitter.com/RepNikema/statuses/1347102232349708289,"Congress upheld the will of America’s voters and the sanctity of the democratic process. I am proud my colleagues in the House and Senate were able to move forward with the process, despite a domestic terrorist attack on the U.S. Capitol. Read my statement below:",Twitter Web App,office,D,house,Nikema Williams,pride,0.40771353244781494,pride
1347277787195990017,repteresalf,1345147845926670337,2021-01-07 20:23:50+00:00,https://www.twitter.com/RepTeresaLF/statuses/1347277787195990017,This President is a threat to the people and our democracy. We are resolved to do everything we can to remove him from office. I urge the Cabinet to invoke the 25th amendment.We never know what this man is going to do. It’s always scary and yesterday it was deadly.,Twitter for iPhone,office,D,house,Teresa Fernandez,fear,0.8213857412338257,fear
1347203130392457217,repteresalf,1345147845926670337,2021-01-07 15:27:10+00:00,https://www.twitter.com/RepTeresaLF/statuses/1347203130392457217,Like I told — I am here. I will be here for as long as I need to serve New Mexico.,Twitter for iPhone,office,D,house,Teresa Fernandez,approval,0.6070596575737,joy
1347101126647279617,repteresalf,1345147845926670337,2021-01-07 08:41:51+00:00,https://www.twitter.com/RepTeresaLF/statuses/1347101126647279617,,Twitter for iPhone,office,D,house,Teresa Fernandez,neutral,0.9549601674079895,neutral
1347100984875626497,repteresalf,1345147845926670337,2021-01-07 08:41:17+00:00,https://www.twitter.com/RepTeresaLF/statuses/1347100984875626497,We certified the election results. Trump lost at the ballot box & in the courts. Violence lost and Democracy won. We performed our constitutional duty. Now it’s time to create opportunities for our communities. We must focus on beating this pandemic & fixing our economy.,Twitter for iPhone,office,D,house,Teresa Fernandez,approval,0.5265511274337769,joy
1347047479200665601,repteresalf,1345147845926670337,2021-01-07 05:08:40+00:00,https://www.twitter.com/RepTeresaLF/statuses/1347047479200665601,I am sitting in the House as the certificate of New Mexico's 5 electoral votes were reported and tallied for Joseph R Biden for President and Kamala Harris for Vice President!,Twitter Web App,office,D,house,Teresa Fernandez,neutral,0.9471911191940308,neutral
1347188020890521602,repfeenstra,1345135363761852416,2021-01-07 14:27:08+00:00,https://www.twitter.com/RepFeenstra/statuses/1347188020890521602,"America can, and must, be better than what we witnessed yesterday. I pray that she will be.",Twitter for Android,office,R,house,Randy Feenstra,optimism,0.7191454768180847,joy
1347290182777769985,repsarajacobs,1345103905869455361,2021-01-07 21:13:05+00:00,https://www.twitter.com/RepSaraJacobs/statuses/1347290182777769985,"24 hours after our democracy was attacked, this much is clear:- President Trump should be impeached- Everyone responsible should be held accountable to the highest level- Congress should remain in session- We need a full investigation into the complete security failure",Twitter Web App,office,D,house,Sara Jacobs,neutral,0.48057088255882263,neutral
1347103647008755713,repsarajacobs,1345103905869455361,2021-01-07 08:51:52+00:00,https://www.twitter.com/RepSaraJacobs/statuses/1347103647008755713,"It’s done. On January 20, we will inaugurate our new President and Vice President. No mob, no militia, no threats against our lives could stop us from certifying the votes of the American people.",Twitter for iPhone,office,D,house,Sara Jacobs,approval,0.37161973118782043,joy
1347261586675785731,repspartz,1344845201479663621,2021-01-07 19:19:27+00:00,https://www.twitter.com/RepSpartz/statuses/1347261586675785731,"has done incredible things for our country & I share the disappointment of millions of Hoosiers in the outcome of the 2020 election, but ultimately, the recourse is with the American people, at the ballot box, in the next election as it has been for the last 200 years.",Twitter for iPhone,office,R,house,Victoria Spartz,disappointment,0.8042415976524353,sadness
1347261585891467267,repspartz,1344845201479663621,2021-01-07 19:19:27+00:00,https://www.twitter.com/RepSpartz/statuses/1347261585891467267,It’s a threat to our federalist system and would play into the hands of those seeking to end the electoral college.,Twitter for iPhone,office,R,house,Victoria Spartz,fear,0.27273231744766235,fear
1347261585132236800,repspartz,1344845201479663621,2021-01-07 19:19:27+00:00,https://www.twitter.com/RepSpartz/statuses/1347261585132236800,"Whatever the irregularities and politically motivated election law changes in certain states, two wrongs do not make a right, and Congress cannot overrule millions of votes certified by those states.",Twitter for iPhone,office,R,house,Victoria Spartz,neutral,0.5455811619758606,neutral
1347261584335380481,repspartz,1344845201479663621,2021-01-07 19:19:27+00:00,https://www.twitter.com/RepSpartz/statuses/1347261584335380481,"We are going through some turbulent and dangerous times in our history. I am extremely upset and worried about the future of our country as are many Hoosiers I represent, but my oath to our Constitution is paramount to the future of our Republic.",Twitter for iPhone,office,R,house,Victoria Spartz,nervousness,0.35520660877227783,fear
1347078146559012865,repyoungkim,1344677401465397249,2021-01-07 07:10:32+00:00,https://www.twitter.com/RepYoungKim/statuses/1347078146559012865,"Hey Norma, I got tests from the Attending Physician once I was safely able to. Just called and he told me to come down and get tested immediately. I’m happy to walk you through the process if you need help figuring it out. I know it’s my first week here but it wasn’t that hard. Or in in the middle of a riot, when we are on lockdown. Defending our constitution. But please do tell us where can we get a COVID test in the middle of chaos?",Twitter for iPhone,office,R,house,Young Kim,joy,0.2765880227088928,joy
1347063376640438272,repyoungkim,1344677401465397249,2021-01-07 06:11:50+00:00,https://www.twitter.com/RepYoungKim/statuses/1347063376640438272,"Both tests were negative, and I currently do not have symptoms. In consultation with the Sergeant at Arms and Attending Physician, I will vote in a safe, socially distanced manner for the rest of this evening.",Twitter for iPhone,office,R,house,Young Kim,approval,0.38292360305786133,joy
1347063375625383936,repyoungkim,1344677401465397249,2021-01-07 06:11:50+00:00,https://www.twitter.com/RepYoungKim/statuses/1347063375625383936,"Today I learned I may have been exposed to COVID-19. After today’s events, I was able to take two tests, which unfortunately conflicted with the time of the first vote tonight.",Twitter for iPhone,office,R,house,Young Kim,realization,0.6689925789833069,surprise
1347258584900448256,repherrell,1344416719260016641,2021-01-07 19:07:32+00:00,https://www.twitter.com/RepHerrell/statuses/1347258584900448256,"In case you missed it, here is my full speech from early this morning during the House debate on the objection to Pennsylvania's electoral votes.",TweetDeck,office,R,house,Stella Herrell,neutral,0.9137466549873352,neutral
1347284960483430403,repbowman,1344389506963808264,2021-01-07 20:52:20+00:00,https://www.twitter.com/RepBowman/statuses/1347284960483430403,We survived an attempted coup yesterday at the Capitol.I’m a member of Congress and l have not received any kind of security briefing since then.Why was our government so outrageously and dangerously unprepared to deal with an attack we knew was coming?,Twitter Web App,office,D,house,Jamaal Bowman,curiosity,0.36959367990493774,surprise
1347249358211866629,repfischbach,1344375287484723205,2021-01-07 18:30:52+00:00,https://www.twitter.com/RepFischbach/statuses/1347249358211866629,This is a step in the right direction. We need to get small businesses back open and Minnesota's economy back on track!,Twitter Web App,office,R,house,Michelle Fischbach,approval,0.4167380630970001,joy
1347064400218357760,repmtg,1344356576786866176,2021-01-07 06:15:54+00:00,https://www.twitter.com/RepMTG/statuses/1347064400218357760,Proud to make my maiden speech in defense of 75+ million American voters.The framers intended that Congress be the last line of defense to protect our elections.It’s our duty. That’s why I rose today to object to the electoral votes of Pennsylvania.,Twitter for iPhone,office,R,house,Marjorie Greene,pride,0.36613473296165466,pride
1347051683038318592,repmtg,1344356576786866176,2021-01-07 05:25:22+00:00,https://www.twitter.com/RepMTG/statuses/1347051683038318592,I rose today to object to the electoral votes of the state of Michigan along with 70 of my Republican colleagues.,Twitter for iPhone,office,R,house,Marjorie Greene,neutral,0.5011905431747437,neutral
1347251441065406466,repkatcammack,1344325638983987201,2021-01-07 18:39:08+00:00,https://www.twitter.com/RepKatCammack/statuses/1347251441065406466,In case you missed it:,Twitter Media Studio,office,R,house,Katherine Cammack,neutral,0.9458091259002686,neutral
1347204511304208387,replisamcclain,1344032292432437248,2021-01-07 15:32:40+00:00,https://www.twitter.com/RepLisaMcClain/statuses/1347204511304208387,"Yesterday, I spoke with about what I witnessed at the U.S. Capitol and reiterated my condemnation of the abhorrent violence.Folks at home need to know that we can - and will - get through this. America always prevails.",Twitter Web App,office,R,house,Lisa McClain,approval,0.5172736048698425,joy
1347217620639109123,repcawthorn,1344007696555663360,2021-01-07 16:24:45+00:00,https://www.twitter.com/HouseGOP/statuses/1347202798497230851,"RT We are grateful for the Capitol Police yesterday, today, and every day. Their heroism was on full display as they protected the Capitol against mob violence. May God bless them and God bless America.",Twitter Web App,office,R,house,David Cawthorn,gratitude,0.8972196578979492,joy
1347212620407971848,repcawthorn,1344007696555663360,2021-01-07 16:04:53+00:00,https://www.twitter.com/RepCawthorn/statuses/1347212620407971848,"Last night, I spoke out in defense of our Constitution and a fair electoral process. I also unequivocally denounced the violence that took place in our nation's capitol, it wasn't patriotism it was thuggery.We are all Americans. What unites us is greater than what divides us.",Twitter Media Studio,office,R,house,David Cawthorn,approval,0.658381998538971,joy
1347279383514513418,repsteel,1343740146630451200,2021-01-07 20:30:10+00:00,https://www.twitter.com/RepSteel/statuses/1347279383514513418,Yes.,Twitter for iPhone,office,R,house,Michelle Steel,approval,0.5027548670768738,joy
1347277632447119366,repsteel,1343740146630451200,2021-01-07 20:23:13+00:00,https://www.twitter.com/RepSteel/statuses/1347277632447119366,What we saw yesterday in our nation's capital is not the America I know and love. My full statement on yesterday's events:,Twitter Web App,office,R,house,Michelle Steel,disapproval,0.610279381275177,anger
1347275658536353793,repsteel,1343740146630451200,2021-01-07 20:15:22+00:00,https://www.twitter.com/RepSteel/statuses/1347275658536353793,"Hello, thanks for reaching out & apologies that you have been unable to get through. We are working on updating the website. In the meantime, feel free to share your questions or concerns with me on Facebook Messenger. I can be reached at . Thank you!",Twitter for iPhone,office,R,house,Michelle Steel,gratitude,0.9717616438865662,joy
1347250800565899266,repcarlos,1343679195034103808,2021-01-07 18:36:36+00:00,https://www.twitter.com/RepCarlos/statuses/1347250800565899266,Las objeciones a las listas de electores son una herramienta utilizada en el Congreso para resaltar la necesidad de reformas electorales. Ahora debemos unir nuestra nacion. Me comprometo a trabajar con el presidente electo Biden el 20 de enero. Leer más aquí:,Twitter for iPhone,office,R,house,Carlos Gimenez,neutral,0.9479636549949646,neutral
1347245090947919873,repcarlos,1343679195034103808,2021-01-07 18:13:54+00:00,https://www.twitter.com/RepCarlos/statuses/1347245090947919873,Objections to slates of electors are a common tool used in Congress to highlight the need for electoral reforms. Florida learned those lessons in 2000.Now we must move forward as a nation & heal. I pledge to work with President-elect Biden on January 20th. Read more here:,Twitter Web App,office,R,house,Carlos Gimenez,optimism,0.47981420159339905,joy
1347209187646967811,repcarlos,1343679195034103808,2021-01-07 15:51:14+00:00,https://www.twitter.com/HouseGOP/statuses/1347202798497230851,"RT We are grateful for the Capitol Police yesterday, today, and every day. Their heroism was on full display as they protected the Capitol against mob violence. May God bless them and God bless America.",Twitter for iPhone,office,R,house,Carlos Gimenez,gratitude,0.8972196578979492,joy
1347251180838256644,repstricklandwa,1343646545955213312,2021-01-07 18:38:06+00:00,https://www.twitter.com/RepStricklandWA/statuses/1347251180838256644,". needs to be removed from power immediately. He has shown time and time again that he is not only unfit to serve, but also unstable. He represents the most pressing threat to our national security and democracy, even with only 13 days left in his term.",Twitter for iPhone,office,D,house,Marilyn Strickland,neutral,0.35717809200286865,neutral
1347212840185208832,repbourdeaux,1343620645452595200,2021-01-07 16:05:45+00:00,https://www.twitter.com/RepBourdeaux/statuses/1347212840185208832,"This is why I'm calling for immediate impeachment proceedings. This outgoing president has solicited election fraud in Georgia, and now has incited a violent mob to attack the Capitol — he must be held to account.",Twitter Web App,office,D,house,Carolyn Bourdeaux,neutral,0.41075533628463745,neutral
1347212838952046593,repbourdeaux,1343620645452595200,2021-01-07 16:05:45+00:00,https://www.twitter.com/RepBourdeaux/statuses/1347212838952046593,"Powerful editorial from the today: ""By violently attempting to disrupt the outcome of an election that, by every responsible account, was conducted lawfully, those who helped foment this conflagration encouraged a coup d’etat on our shores."" #gapol",Twitter Web App,office,D,house,Carolyn Bourdeaux,neutral,0.93055260181427,neutral
1347324957534117889,repnancymace,1343597700542038017,2021-01-07 23:31:16+00:00,https://www.twitter.com/RepNancyMace/statuses/1347324957534117889,"Fact: It is unconstitutional for Congress or VP to overturn the results of the Electoral College without action by the states. Most in Congress knew this, but instead some grandstanders misled millions of Americans for political gain.",Twitter for Android,office,R,house,Nancy Mace,neutral,0.6915833950042725,neutral
1347306545000939521,repnancymace,1343597700542038017,2021-01-07 22:18:06+00:00,https://www.twitter.com/RepNancyMace/statuses/1347306545000939521,We cannot put up with this anymore. Enough is enough. My kids and my country are worth fighting for. 🇺🇸🇺🇸,Twitter Web App,office,R,house,Nancy Mace,approval,0.5098785161972046,joy
1347251436376219648,repnancymace,1343597700542038017,2021-01-07 18:39:07+00:00,https://www.twitter.com/GavinJackson/statuses/1347222703175036931,"RT ""You better damn well back it up with evidence,"" says to those who are suggesting antifa was involved in storming the U.S. Capitol. My full interview with her on This Week in South Carolina this Friday at 7:30 p.m. on",Twitter for iPhone,office,R,house,Nancy Mace,neutral,0.9384275078773499,neutral
1347249728204001282,repnancymace,1343597700542038017,2021-01-07 18:32:20+00:00,https://www.twitter.com/RepNancyMace/statuses/1347249728204001282,"Tax cuts for workers & businesses. The fastest growing economy in decades. Record-low unemployment. Historic prison reform. That could've been Pres. Trump's legacy and key accomplishments of a future GOP.But instead, those gains are erased:",Twitter Web App,office,R,house,Nancy Mace,neutral,0.517525315284729,neutral
1347227906188177409,repnancymace,1343597700542038017,2021-01-07 17:05:37+00:00,https://www.twitter.com/RepNancyMace/statuses/1347227906188177409,"Leading up to our Jan. 6 vote people have threatened me, publicly harassed me & threatened to shoot me.This isn't a game. Politicians must learn from yesterday. Words. Have. Consequences. Don’t spread toxic disinformation & act surprised when people take it literally.",Twitter Web App,office,R,house,Nancy Mace,annoyance,0.23354820907115936,anger
1347219208933830656,repnancymace,1343597700542038017,2021-01-07 16:31:04+00:00,https://www.twitter.com/NPRinskeep/statuses/1347168634779693058,RT “I had my swearing in on Sunday. I'm a single mom. I brought my two children up... But I put my kids on the first plane home on Monday because [of] the rhetoric I was hearing... “My life has been threatened... I was accosted Tuesday night on a street in D.C. This is not OK.”,Twitter for iPhone,office,R,house,Nancy Mace,neutral,0.201189324259758,neutral
1347219200885071874,repnancymace,1343597700542038017,2021-01-07 16:31:02+00:00,https://www.twitter.com/NPRinskeep/statuses/1347168633718534148,"RT Rep. Mancy Mace, R-SC, tells she supported Trump but knows Biden won and Congress shouldn’t re-litigate. Now a target of violence. “The American people were lied to, his followers were lied to... people believed that Congress could usurp the...Electoral College.”",Twitter for iPhone,office,R,house,Nancy Mace,neutral,0.9054678082466125,neutral
1347216512147402752,repnancymace,1343597700542038017,2021-01-07 16:20:21+00:00,https://www.twitter.com/CBSNews/statuses/1347097778711891968,"RT GOP Rep. was sworn in to Congress just this week. She tells CBSN she has already received violent threats because she wasn't going to object to the election results: ""It didn't matter what I said. Millions of people have been misled.""",Twitter for iPhone,office,R,house,Nancy Mace,neutral,0.8573458790779114,neutral
1347208527996182531,repnancymace,1343597700542038017,2021-01-07 15:48:37+00:00,https://www.twitter.com/ABCNews4/statuses/1347201324702699526,"RT . said 's legacy was ""wiped out"" on Wednesday as she criticized the president and her colleagues in Congress.""...When you speak like that, when you incite this kind of violence, rhetoric has real consequences...""",Twitter for iPhone,office,R,house,Nancy Mace,neutral,0.8749790787696838,neutral
1347185570406141953,repnancymace,1343597700542038017,2021-01-07 14:17:24+00:00,https://www.twitter.com/RepNancyMace/statuses/1347185570406141953,"After I was sworn in on Sunday, I put my kids on the first flight back home. I saw the toxic rhetoric many in DC were using leading up to the Electoral College certification and feared for their safety. I hate to see just how right my instincts as a mother were.",Twitter Web App,office,R,house,Nancy Mace,anger,0.33751943707466125,anger
1347180277039296513,repnancymace,1343597700542038017,2021-01-07 13:56:22+00:00,https://www.twitter.com/RepNancyMace/statuses/1347180277039296513,"Everything Republicans have been working for over the last 4 years was absolutely shattered yesterday. If we're going to serve hardworking Americans across this nation, we're going to have to start all over again. I can't express how disappointed I am.",Twitter for Android,office,R,house,Nancy Mace,disappointment,0.8460543751716614,sadness
1347165735727017990,repnancymace,1343597700542038017,2021-01-07 12:58:35+00:00,https://www.twitter.com/CBSNews/statuses/1347099457708580864,"RT GOP Rep. reacts to the Capitol violence on CBSN: ""It's un-American. We're better than this. I thought the Republican Party was the party of law and order — that we respected the police and law enforcement.""",Twitter for iPhone,office,R,house,Nancy Mace,neutral,0.7381680607795715,neutral
1347163942439804930,repnancymace,1343597700542038017,2021-01-07 12:51:27+00:00,https://www.twitter.com/JohnBerman/statuses/1347150798065717248,"RT JUST NOW: ""They should be taking 100% responsibility for this. They've enabled this. ""Wow. New GOP Congresswoman on the Republican acceptance of last 4 years..",Twitter for iPhone,office,R,house,Nancy Mace,surprise,0.3711346685886383,surprise
1347159260808044544,repnancymace,1343597700542038017,2021-01-07 12:32:51+00:00,https://www.twitter.com/JohnBerman/statuses/1347152233855639554,"RT JUST NOW: ""His entire legacy was wiped out yesterday.""Newly elected GOP on the legacy of the mob sent to the Capitol.",Twitter for iPhone,office,R,house,Nancy Mace,neutral,0.9462957382202148,neutral
1347325876850061317,repmarienewman,1343578440977494018,2021-01-07 23:34:55+00:00,https://www.twitter.com/RepMarieNewman/statuses/1347325876850061317,"This nation doesn’t have the luxury of waiting two more weeks. Whether it’s by invoking the 25th Amendment or impeachment, needs to leave office. Immediately.",Twitter for iPhone,office,D,house,Marie Newman,neutral,0.8882989883422852,neutral
1347299912355110916,repmarienewman,1343578440977494018,2021-01-07 21:51:45+00:00,https://www.twitter.com/RepMarieNewman/statuses/1347236493862064129,"RT Sign me up ✍️ I'll stay in D.C. as long as possible to see it done. Articles of Impeachment for introduction, so proud of everyone co-leading this effort with us. We need to move quickly to remove this President from office.",Twitter for iPhone,office,D,house,Marie Newman,admiration,0.48916658759117126,joy
1347299885528346625,repmarienewman,1343578440977494018,2021-01-07 21:51:38+00:00,https://www.twitter.com/RepMarieNewman/statuses/1347220866757783552,"RT As for , this nation does not have the luxury of waiting two more weeks for him to leave office. The 25th amendment needs to be invoked immediately. He needs to be impeached immediately. He needs to resign immediately. The safety of this country depends on it.",Twitter for iPhone,office,D,house,Marie Newman,neutral,0.7727132439613342,neutral
1347236493862064129,repmarienewman,1343578440977494018,2021-01-07 17:39:45+00:00,https://www.twitter.com/RepMarieNewman/statuses/1347236493862064129,"Sign me up ✍️ I'll stay in D.C. as long as possible to see it done. Articles of Impeachment for introduction, so proud of everyone co-leading this effort with us. We need to move quickly to remove this President from office.",Twitter for iPhone,office,D,house,Marie Newman,admiration,0.45482397079467773,joy
1347220867911213056,repmarienewman,1343578440977494018,2021-01-07 16:37:39+00:00,https://www.twitter.com/RepMarieNewman/statuses/1347220867911213056,"Our nation needs to heal. It won't be done in two weeks, two months or likely even two years but I'm confident we will move on from this painful moment in our history. It will take each and every one of us working to build a more kind, more just and more equitable nation.",Twitter for iPhone,office,D,house,Marie Newman,optimism,0.6332200765609741,joy
1347220866757783552,repmarienewman,1343578440977494018,2021-01-07 16:37:39+00:00,https://www.twitter.com/RepMarieNewman/statuses/1347220866757783552,"As for , this nation does not have the luxury of waiting two more weeks for him to leave office. The 25th amendment needs to be invoked immediately. He needs to be impeached immediately. He needs to resign immediately. The safety of this country depends on it.",Twitter for iPhone,office,D,house,Marie Newman,neutral,0.7611188292503357,neutral
1347220865453330441,repmarienewman,1343578440977494018,2021-01-07 16:37:39+00:00,https://www.twitter.com/RepMarieNewman/statuses/1347220865453330441,"Yesterday's attack was the direct result of the dangerous, inciteful rhetoric that and his Republican colleagues have been spewing for months. Those members need to be held accountable. That's why I signed on to 's resolution to ensure they will be.",Twitter for iPhone,office,D,house,Marie Newman,neutral,0.5584970712661743,neutral
1347220864450895873,repmarienewman,1343578440977494018,2021-01-07 16:37:38+00:00,https://www.twitter.com/RepMarieNewman/statuses/1347220864450895873,"I appreciate all who reached out to me and my team to ensure that we were safe. As dark as yesterday was, I know that our nation will prevail. At the late hours of last night, the House and Senate reconvened to certify the election of as the next President.",Twitter for iPhone,office,D,house,Marie Newman,admiration,0.6677412986755371,joy
1347220862890627073,repmarienewman,1343578440977494018,2021-01-07 16:37:38+00:00,https://www.twitter.com/RepMarieNewman/statuses/1347220862890627073,"Even a day later, I remain in disbelief from the events that took place yesterday. The United States Capitol was broken into, vandalized, desecrated and forced into lockdown due to violent, vicious domestic terrorists who did not want this nation to uphold the will of the voters.",Twitter for iPhone,office,D,house,Marie Newman,surprise,0.3217032253742218,surprise
1347199131480154116,repmarienewman,1343578440977494018,2021-01-07 15:11:17+00:00,https://www.twitter.com/RepMarieNewman/statuses/1347199131480154116,Domestic terrorist attack*,Twitter for iPhone,office,D,house,Marie Newman,neutral,0.9289095997810364,neutral
1347301489346281474,reppatfallon,1343258042704527362,2021-01-07 21:58:01+00:00,https://www.twitter.com/RepRonnyJackson/statuses/1347299653935620096,"RT I was proud to stand alongside some of my colleagues yesterday when things got tough. Mob rule will never win, no matter their agenda.The Constitution protects our right to peacefully protest injustices, but violence has no place in our civic discourse. WATCH: still has the makeshift weapon he planned to use when rioters stormed Congress. He describes how he and other lawmakers, including , jumped into action to protect the House. #txlege #CapitolRiots",Twitter Web App,office,R,house,Patrick Fallon,neutral,0.5226619243621826,neutral
