id,screen_name,user_id,time,link,text,source,account_type,party,chamber,name,emotion_label,emotion_score,emotion_group
1346894306771140609,reprosendale,1344751420139040783,2021-01-06 19:00:01+00:00,https://www.twitter.com/RepRosendale/statuses/1346894306771140609,"In another example of her tyranny, tried to limit us to only 11 out of 211 Republican members on the floor while my colleagues and I attempted to fulfill our constitutional duties. Thank you for standing up for us.",Twitter for iPhone,office,R,house,Matthew Rosendale,gratitude,0.971206545829773,joy
1346910852092362752,repmalliotakis,1344750588026900481,2021-01-06 20:05:46+00:00,https://www.twitter.com/RepMalliotakis/statuses/1346910852092362752,My staff & I are safe inside the Capitol complex thanks to the hardworking Capitol Police officers on duty today. I encourage those who are violently protesting to stand down immediately and abide by the law. This is not who we are.,Twitter Web App,office,R,house,Nicole Malliotakis,gratitude,0.9191451072692871,joy
1346953894094659585,repyoungkim,1344677401465397249,2021-01-06 22:56:48+00:00,https://www.twitter.com/RepYoungKim/statuses/1346953894094659585,My family came to the U.S. to achieve the American dream. Now I'm serving as a member of Congress for the community I call home. What we have witnessed today is not who we are.We must condemn this violence & work together to heal our wounds. More unites us than divides us.,Twitter Web App,office,R,house,Young Kim,approval,0.36315008997917175,joy
1346919064690683906,repyoungkim,1344677401465397249,2021-01-06 20:38:24+00:00,https://www.twitter.com/RepYoungKim/statuses/1346919064690683906,"My team & I are safe. Thank you to our law enforcement who are putting their lives on the line.Peaceful protests are a First Amendment right & fundamental to our democracy, but violence is unacceptable. The chaos & violence we're seeing at the Capitol must stop immediately.",Twitter Web App,office,R,house,Young Kim,gratitude,0.7717258334159851,joy
1346920287707664385,repburgessowens,1344481217685692416,2021-01-06 20:43:15+00:00,https://www.twitter.com/RepChrisStewart/statuses/1346920106685771784,"RT Protesters who are breaking windows, threatening violence, and accosting police are behaving inexcusably. It is un-American. This must stop now!",Twitter Web App,office,R,house,Clarence Owens,annoyance,0.39635103940963745,anger
1346915471598120960,repburgessowens,1344481217685692416,2021-01-06 20:24:07+00:00,https://www.twitter.com/RepBurgessOwens/statuses/1346915471598120960,My team and I are safe and beyond grateful for the service of Capitol Police. I am deeply saddened by what is happening right now. Americans are better than this. Senseless violence is NEVER okay. We have to do better.,Twitter Web App,office,R,house,Clarence Owens,sadness,0.5834423899650574,sadness
1346967881142059008,repherrell,1344416719260016641,2021-01-06 23:52:22+00:00,https://www.twitter.com/RepHerrell/statuses/1346967881142059008,The House and Senate will soon resume the people’s business we were sent here to do. We will do our Constitutional duty and be the voice for our constituents. I ask you to pray for us all as we do.,TweetDeck,office,R,house,Stella Herrell,caring,0.8315632343292236,moral
1346967824397463552,repherrell,1344416719260016641,2021-01-06 23:52:09+00:00,https://www.twitter.com/RepHerrell/statuses/1346967824397463552,"The violence at the U.S. Capitol today is reprehensible. I condemn anyone who would endanger our men and women in law enforcement like this in the strongest terms, and I am deeply grateful to the Capitol Police officers who kept me safe today.",TweetDeck,office,R,house,Stella Herrell,gratitude,0.4254419803619385,joy
1346906792031375363,repherrell,1344416719260016641,2021-01-06 19:49:38+00:00,https://www.twitter.com/RepHerrell/statuses/1346906792031375363,"I am safe, but the violence at the Capitol is entirely unacceptable. I urge all those in Washington today to allow Congress to continue its business as the Constitution requires.",Twitter for iPhone,office,R,house,Stella Herrell,disapproval,0.4028242230415344,anger
1346909759358730241,repbowman,1344389506963808264,2021-01-06 20:01:25+00:00,https://www.twitter.com/RepBowman/statuses/1346909759358730241,"Thank you to everyone who has reached out to check in. Myself and my staff are safe and sheltering.What we are seeing right now is fascism, fueled by white supremacy—the logical extension of our failure to reconcile our history.Everyone please stay safe.",Twitter Web App,office,D,house,Jamaal Bowman,gratitude,0.9003918766975403,joy
1346906002533347330,repfischbach,1344375287484723205,2021-01-06 19:46:29+00:00,https://www.twitter.com/RepFischbach/statuses/1346906002533347330,"Respectful disagreement is fundamental to our democracy. The violence that we're seeing, especially toward law enforcement, is unacceptable.",Twitter Web App,office,R,house,Michelle Fischbach,disapproval,0.7031114101409912,anger
1346903635624660994,repfischbach,1344375287484723205,2021-01-06 19:37:05+00:00,https://www.twitter.com/RepFischbach/statuses/1346903635624660994,I plan to vote for the objections to the certification of electoral votes in certain contested states. Read my full statement:,Twitter Web App,office,R,house,Michelle Fischbach,neutral,0.5478988885879517,neutral
1346914131467792386,repgarbarino,1344349650447433729,2021-01-06 20:18:48+00:00,https://www.twitter.com/RepGarbarino/statuses/1346914131467792386,"I am safe and so is my staff. Resorting to violence and disobeying law enforcement is never the answer, no matter which side of the aisle you are on.This is un-American. We are a country of law and order. I'm praying for the soul of our nation.",Twitter Web App,office,R,house,Andrew Garbarino,caring,0.8859319686889648,moral
1346900735422828556,repgarbarino,1344349650447433729,2021-01-06 19:25:34+00:00,https://www.twitter.com/RepGarbarino/statuses/1346900735422828556,Thank you to Capitol Police and our law enforcement officers for working hard to keep us safe in the People's House. I'm praying for their safety.,Twitter Web App,office,R,house,Andrew Garbarino,gratitude,0.9388926029205322,joy
1346966114459271170,repkatcammack,1344325638983987201,2021-01-06 23:45:21+00:00,https://www.twitter.com/RepKatCammack/statuses/1346966114459271170,"My full statement on the abhorrent events at the Capitol is below. I am irate. I am heartbroken. My message is simple. Violence will not be tolerated. If you attack the Capitol, you attack this country.",Twitter for iPhone,office,R,house,Katherine Cammack,sadness,0.7076027393341064,sadness
1346937903201574912,repkatcammack,1344325638983987201,2021-01-06 21:53:15+00:00,https://www.twitter.com/RepKatCammack/statuses/1346937903201574912,Today's reckless events are un-American and violence is never acceptable. This country was established on the rule of law and this is not the way to voice objections to our electoral process. Please pray for our country.,Twitter Web App,office,R,house,Katherine Cammack,caring,0.7360612154006958,moral
1346914975412088839,repkatcammack,1344325638983987201,2021-01-06 20:22:09+00:00,https://www.twitter.com/freedomcaucus/statuses/1346911310139727873,RT There is a difference between peaceful protests and mob violence. We unequivocally condemn the violence going on in Capitol building right now. This must end and must end NOW. Thank God for the Capitol Police and for our law enforcement personnel.,Twitter Web App,office,R,house,Katherine Cammack,gratitude,0.8363673090934753,joy
1346906512904613894,repkatcammack,1344325638983987201,2021-01-06 19:48:31+00:00,https://www.twitter.com/RepKatCammack/statuses/1346906512904613894,Protesters have broken into the Capitol Building. My colleagues and I are safe and following the instructions of Capitol Police and security authorities.,Twitter Web App,office,R,house,Katherine Cammack,neutral,0.34980034828186035,neutral
1346900081371467779,repkatcammack,1344325638983987201,2021-01-06 19:22:58+00:00,https://www.twitter.com/RepKatCammack/statuses/1346900081371467779,"Everyone outside the U.S. Capitol Building needs to calm down. We are a Republic of laws, but attacking our law enforcement is not an example of peaceful assembly.",Twitter Web App,office,R,house,Katherine Cammack,neutral,0.6163788437843323,neutral
1346927270993256453,replisamcclain,1344032292432437248,2021-01-06 21:11:00+00:00,https://www.twitter.com/RepLisaMcClain/statuses/1346927270993256453,"To be clear, patriots is another word for law enforcement - those who risk their safety for the greater good.These attacks on our nation’s Capitol must stop. This is beneath America.",Twitter for iPhone,office,R,house,Lisa McClain,disapproval,0.38239195942878723,anger
1346908970129231872,replisamcclain,1344032292432437248,2021-01-06 19:58:17+00:00,https://www.twitter.com/RepLisaMcClain/statuses/1346908970129231872,The work to keep ALL Americans safe. Attacks on these patriots are never justified. I will continue to listen to law enforcement that are protecting those in the Capitol and thank all who have reached out with concerns.,Twitter for iPhone,office,R,house,Lisa McClain,gratitude,0.9434933662414551,joy
1346943949085306883,repcawthorn,1344007696555663360,2021-01-06 22:17:17+00:00,https://www.twitter.com/RepCawthorn/statuses/1346943949085306883,I strongly condemn all acts of violence and urge protestors to only engage in PEACEFUL protests. The storming of the Capitol today was a reprehensible act and unacceptable in this country. Pray for our country.,Twitter for iPhone,office,R,house,David Cawthorn,caring,0.33940351009368896,moral
1346919529448960002,repcawthorn,1344007696555663360,2021-01-06 20:40:15+00:00,https://www.twitter.com/RepCawthorn/statuses/1346919529448960002,"The battle for election integrity must occur on the house floor, not in the streets of D.C.",Twitter for iPhone,office,R,house,David Cawthorn,neutral,0.5697121620178223,neutral
1346913059890208769,repsteel,1343740146630451200,2021-01-06 20:14:32+00:00,https://www.twitter.com/RepSteel/statuses/1346913059890208769,"Violence is never, ever the answer. As Americans we are blessed with the right to make our voices heard in support of our democracy, but turning to violence is always wrong. I am praying for the Capitol Police today, and am thankful for their work to keep us safe.",Twitter Web App,office,R,house,Michelle Steel,gratitude,0.6707937717437744,joy
1346920060737216515,repcarlos,1343679195034103808,2021-01-06 20:42:21+00:00,https://www.twitter.com/RepCarlos/statuses/1346920060737216515,Mr. President please take a firm stance and help us restore order in the Capitol. This is unacceptable and dangerous. Capitol Police needs additional officers and resources now. We need you to urgently call on these protestors to disperse.,Twitter for iPhone,office,R,house,Carlos Gimenez,caring,0.21790045499801636,moral
1346919730641334273,repcarlos,1343679195034103808,2021-01-06 20:41:03+00:00,https://www.twitter.com/RepCarlos/statuses/1346919730641334273,Esta anarquía es aborrecible. Esto no nos representa como nación o nuestros valores. Todos los que participan en actos de violencia deben ser detenidos y castigados. Rezo por la seguridad de la Policía del Capitolio que trabaja para garantizar la seguridad de todos.,Twitter for iPhone,office,R,house,Carlos Gimenez,disapproval,0.43970826268196106,anger
1346911516474265602,repcarlos,1343679195034103808,2021-01-06 20:08:24+00:00,https://www.twitter.com/RepCarlos/statuses/1346911516474265602,This lawlessness is abhorrent and disgusting. This is not who we are as a nation and does not represent our values. All engaging in violence must be apprehended and punished. I pray for the safety of our Capitol Police who are working tirelessly to ensure everyone is kept safe.,Twitter for iPhone,office,R,house,Carlos Gimenez,caring,0.4327276051044464,moral
1346959185259409409,repfranklin,1343664721384398849,2021-01-06 23:17:49+00:00,https://www.twitter.com/RepFranklin/statuses/1346959185259409409,It is un-American and counter to everything that has made our country a shining city on a hill for the past 244 years. We will not be goaded into any course of action under threat by anarchists.,Twitter Web App,office,R,house,Scott Franklin,disapproval,0.7042644023895264,anger
1346959184563200001,repfranklin,1343664721384398849,2021-01-06 23:17:49+00:00,https://www.twitter.com/RepFranklin/statuses/1346959184563200001,"Today will go down as a very dark day in America’s history. Make no mistake, the violence demonstrated in the Capitol today is inexcusable and cannot be tolerated.",Twitter Web App,office,R,house,Scott Franklin,disapproval,0.4124488830566406,anger
1346954171283628033,repmarymiller,1343656635907125250,2021-01-06 22:57:54+00:00,https://www.twitter.com/Jim_Jordan/statuses/1346952368190083072,"RT Americans support peaceful protests, First Amendment activity, and the men and women of law enforcement. What happened today is wrong and is not what America is about.",Twitter Web App,office,R,house,Mary Miller,disapproval,0.7188150882720947,anger
1346944440816922627,repmarymiller,1343656635907125250,2021-01-06 22:19:14+00:00,https://www.twitter.com/RepMaryMiller/statuses/1346944440816922627,"Pray for our Capitol Police, our law enforcement personnel, and our nation. Violence is not who we are.",Twitter Web App,office,R,house,Mary Miller,caring,0.8681656718254089,moral
1346944329378451456,repmarymiller,1343656635907125250,2021-01-06 22:18:47+00:00,https://www.twitter.com/RepMaryMiller/statuses/1346944329378451456,"We are a nation of laws and while we shall defend our right to peacefully disagree, violence is unacceptable.",Twitter Web App,office,R,house,Mary Miller,disapproval,0.6573385000228882,anger
1346944277889372162,repmarymiller,1343656635907125250,2021-01-06 22:18:35+00:00,https://www.twitter.com/RepMaryMiller/statuses/1346944277889372162,Congresswoman Miller's statement was a denunciation of evil dictators' efforts to re-educate young people and similar efforts by left-wing radicals in our country today.,Twitter Web App,office,R,house,Mary Miller,neutral,0.8512479662895203,neutral
1346914603381489670,repmarymiller,1343656635907125250,2021-01-06 20:20:40+00:00,https://www.twitter.com/freedomcaucus/statuses/1346911310139727873,RT There is a difference between peaceful protests and mob violence. We unequivocally condemn the violence going on in Capitol building right now. This must end and must end NOW. Thank God for the Capitol Police and for our law enforcement personnel.,Twitter Web App,office,R,house,Mary Miller,gratitude,0.8363673090934753,joy
1346914300930174977,repmarymiller,1343656635907125250,2021-01-06 20:19:28+00:00,https://www.twitter.com/Jim_Jordan/statuses/1346909940812664834,RT Stop the violence. Support Capitol Police.,Twitter Web App,office,R,house,Mary Miller,neutral,0.4273073971271515,neutral
1346950294408671232,repstricklandwa,1343646545955213312,2021-01-06 22:42:29+00:00,https://www.twitter.com/MichaelReports/statuses/1346926242159738881,"RT Just got off Zoom with , who is still in lockdown. She again called storming of Capitol domestic terrorism, and says needs to ""be a leader and he needs to publicly denounce this and ask his supporters to stand down and to go home.""",Twitter for iPhone,office,D,house,Marilyn Strickland,neutral,0.9468879103660583,neutral
1346907203886833670,repstricklandwa,1343646545955213312,2021-01-06 19:51:16+00:00,https://www.twitter.com/RepStricklandWA/statuses/1346907203886833670,"The Capitol has been breached. Both chambers have been evacuated. This is not peaceful protest, this is domestic terrorism. This violence is direct result of Trump undermining our democratic process simply because he didn't like the results. Shameful and completely reckless. Breaking News: Vice President Mike Pence was rushed from the Senate chamber and the Capitol building was placed on lockdown as pro-Trump protesters who sought to overturn President-elect Joe Biden’s victory stormed Congress.",Twitter Web App,office,D,house,Marilyn Strickland,embarrassment,0.44679975509643555,moral
1346928560813060098,reptonygonzales,1343627416120532992,2021-01-06 21:16:08+00:00,https://www.twitter.com/RepTonyGonzales/statuses/1346928560813060098,"The scene on the floor earlier today was disturbing. Police and a few of us stood together to protect the chamber from violent protestorsThank you , you are heroes.",Twitter Web App,office,R,house,Ernest Gonzales,gratitude,0.970017671585083,joy
1346949479413342208,repbourdeaux,1343620645452595200,2021-01-06 22:39:15+00:00,https://www.twitter.com/RepBourdeaux/statuses/1346949479413342208,"In light of the personal responsibility Trump bears for today's events and his flagrant efforts to undermine the election in Georgia, I recommend the House move forward with impeachment proceedings immediately. I urge my colleagues to do the right thing.",Twitter Web App,office,D,house,Carolyn Bourdeaux,approval,0.5239163041114807,joy
1346949478226427906,repbourdeaux,1343620645452595200,2021-01-06 22:39:15+00:00,https://www.twitter.com/RepBourdeaux/statuses/1346949478226427906,"Today, armed pro-Trump insurrectionists stormed our nation’s Capitol and a person was shot. I condemn what happened in the strongest possible terms — and we need to be clear that the outgoing president and his enablers have routinely fanned the flames that sparked today's riots.",Twitter Web App,office,D,house,Carolyn Bourdeaux,sadness,0.28815123438835144,sadness
1346935149288558594,repbourdeaux,1343620645452595200,2021-01-06 21:42:19+00:00,https://www.twitter.com/RepBourdeaux/statuses/1346935149288558594,My staff and I are safe — thank you to all who reached out to make sure we are okay.,Twitter Web App,office,D,house,Carolyn Bourdeaux,gratitude,0.9661620259284973,joy
1346966645328195586,repnancymace,1343597700542038017,2021-01-06 23:47:28+00:00,https://www.twitter.com/RepNancyMace/statuses/1346966645328195586,"I hope others in my party will follow her lead. Rep. Cathy McMorris Rodgers backpedals and says she has now decided she will vote to uphold the Electoral College results. She's also called on the president to condemn and ""put an end to this madness.""",Twitter for iPhone,office,R,house,Nancy Mace,optimism,0.7875139713287354,joy
1346957842922696706,repnancymace,1343597700542038017,2021-01-06 23:12:29+00:00,https://www.twitter.com/WCBD/statuses/1346955727894679555,RT Nancy Mace did not mince words when denouncing the violence at the US Capitol.,Twitter Web App,office,R,house,Nancy Mace,neutral,0.818239688873291,neutral
1346950735553044482,repnancymace,1343597700542038017,2021-01-06 22:44:15+00:00,https://www.twitter.com/RepNancyMace/statuses/1346950735553044482,I hope everyone learns from today and from this entire year. We must stop the anger. We must condemn the violence. Stop the rhetoric. May God help us and bless us in this endeavor.,Twitter Web App,office,R,house,Nancy Mace,optimism,0.8223666548728943,joy
1346950734198276096,repnancymace,1343597700542038017,2021-01-06 22:44:14+00:00,https://www.twitter.com/RepNancyMace/statuses/1346950734198276096,"But Congress doesn’t have the power, nor should it, to change election results — nor does an angry and violent mob. I will vote today, tomorrow, whenever it happens, just as I planned to - for our Constitution and the preservation of our Republic.",Twitter Web App,office,R,house,Nancy Mace,neutral,0.4073167145252228,neutral
1346950732835147777,repnancymace,1343597700542038017,2021-01-06 22:44:14+00:00,https://www.twitter.com/RepNancyMace/statuses/1346950732835147777,This is not who we are. This is not how our American Democracy functions. We are a nation of laws governed by the Constitution — not anarchy and insurrection. My vote today was to be based on those principles. I don’t like the result of this election either.,Twitter Web App,office,R,house,Nancy Mace,disapproval,0.8256164789199829,anger
1346941731154001921,repnancymace,1343597700542038017,2021-01-06 22:08:28+00:00,https://www.twitter.com/BBCWorld/statuses/1346917011964764160,"RT “Personally, I’m devastated, and I’m heartbroken by what I’m seeing right now”Republic Congresswoman Nancy Mace says “after the action that we’re seeing today, we’re going to lose so much ground on all the progress we’ve made”",Twitter for iPhone,office,R,house,Nancy Mace,sadness,0.8740591406822205,sadness
1346941357785378818,repnancymace,1343597700542038017,2021-01-06 22:06:59+00:00,https://www.twitter.com/WSAV/statuses/1346934145998487554,"RT ""This is wrong. This is not who we are as a nation,"" told More reaction from local lawmakers on Capitol unrest >>> via",Twitter for iPhone,office,R,house,Nancy Mace,disapproval,0.5988653898239136,anger
1346940700437471233,repnancymace,1343597700542038017,2021-01-06 22:04:22+00:00,https://www.twitter.com/SkyNews/statuses/1346937446399926272,"RT ""This is un-American and I'm asking the president to get off Twitter and to get on TV.""Republican Congresswoman Nancy Mace claims a pipe bomb was delivered to the Republican Party headquarters - and urges Donald Trump to ""calm"" protesters.Live:",Twitter for iPhone,office,R,house,Nancy Mace,neutral,0.8517870306968689,neutral
1346922591903215616,repnancymace,1343597700542038017,2021-01-06 20:52:25+00:00,https://www.twitter.com/RepNancyMace/statuses/1346922591903215616,"This is un-American. Mr. President, please do something. Keep America safe. Enough. Support our police. This isn’t a protest. It’s anarchy.I thought we were the party of law & order.",Twitter for iPhone,office,R,house,Nancy Mace,caring,0.7999578714370728,moral
1346909946093342722,repnancymace,1343597700542038017,2021-01-06 20:02:10+00:00,https://www.twitter.com/RepNancyMace/statuses/1346909946093342722,This. Is. Insane.,Twitter for iPhone,office,R,house,Nancy Mace,annoyance,0.549845814704895,anger
1346964883695308802,repmarienewman,1343578440977494018,2021-01-06 23:40:28+00:00,https://www.twitter.com/RepMarieNewman/statuses/1346964883695308802,"Couldn't agree more. We're on it. I don’t make a statement like this lightly: Two weeks is too long for Donald Trump to remain in office, where he can continue to incite more untold violence. Read my full statement calling on Congress to impeach and remove :",Twitter Web App,office,D,house,Marie Newman,disapproval,0.6259316205978394,anger
1346958333673168902,repmarienewman,1343578440977494018,2021-01-06 23:14:26+00:00,https://www.twitter.com/RepMarieNewman/statuses/1346958333673168902,The Trump Admin’s response to a peaceful Black Lives Matter protest in D.C. vs. The Trump Admin’s response to violent domestic terrorists breaching and vandalizing our nation’s Capitol. Remind me again how there aren’t two criminal justice systems in America? 🤔,Twitter for iPhone,office,D,house,Marie Newman,curiosity,0.5601397156715393,surprise
